W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,Tavg,Trip_abs
-0.053345716,-0.761200059,0.10470614,0.25696549,-0.069829554,-0.773875661,-0.431050975,0.829636628,0.042156673,0.093368847,0.660373171,0.050381727,0.855667935,0.748990885,0.798729566,0.20841276,0.003949627,0.82498471,0.485482344,0.509016366,0.015024166,-0.38039531,-0.266348694,165.825777,43.24855791
-0.27426612,-0.941243691,0.156296313,-0.110901853,0.226653602,-0.863878161,-0.395512691,0.638555939,-0.164629808,0.34255168,0.618630269,-0.077799076,0.86937146,0.585314023,0.899402271,0.581387552,0.294611703,0.762180628,0.217364506,0.686826571,0.171885142,-0.257584289,-0.556199913,163.6423466,35.02536197
-0.320977146,-0.899513718,0.761442603,-0.472698186,0.04286287,-1,-0.233801816,0.666348062,-0.605151438,0.459643438,0.348602106,-0.63581128,0.928621114,0.622886734,0.9948024,0.338958746,-0.015293899,0.914942315,0.42804729,0.533793853,0.574323278,0.233440034,-0.276554652,158.8400287,25.93427593
-0.240231863,-0.715716673,0.092028031,-0.045170586,0.335922301,-0.750393385,-0.437428699,0.766370923,-0.135697943,0.232831264,0.648381536,-0.013792485,0.825180315,0.801332883,0.628260613,0.338649596,0.140576851,0.663536779,0.316704066,0.349553785,-0.182251631,-0.871631434,-0.520255437,166.2757807,43.1766805
-0.382271126,-0.61115847,0.004851671,0.352371103,-0.285111246,-0.717341743,-0.22494675,0.392368451,-0.127500151,0.296137289,0.504850854,0.189345377,0.789933544,0.746468866,0.687254202,0.636308208,0.525879457,0.693258572,0.759766948,0.350835554,0.20532484,-0.204037798,-0.019329144,161.1020943,17.42510362
-0.267355684,-0.59222491,0.200151056,0.123710918,-0.31195414,-0.631986251,-0.316517068,0.804992979,-0.107850697,0.193671488,0.560523496,-0.334376474,0.886271206,0.708096516,0.78349253,0.494201855,0.09419262,0.714729462,0.606028285,0.109180029,0.457231379,-0.304947625,-0.386667099,162.0225073,16.28638335
-0.542593559,-0.825040359,0.235464718,0.735186354,-0.902005666,-0.661668067,-0.252195008,0.593129815,0.082651332,0.276849403,0.557053662,0.08917683,0.952700853,1,0.552164864,0.658663403,0.185540426,0.630657176,1,0.44335794,0.074744917,-0.037778288,0.570984456,158.742711,14.29027079
-0.297061152,-0.648138235,-0.018674334,0.238111556,-0.07070257,-0.718074053,-0.32039053,0.437694167,0.028472968,0.041973241,0.55026195,0.287717517,0.946006793,0.931674358,0.524088506,0.632347405,0.487053911,0.559627468,0.645807432,0.487980788,-0.029178042,-0.461314832,-0.186645143,164.4467498,29.93311656
-0.33470311,-0.533616157,0.082232882,0.489742346,-0.259379646,-0.549493666,-0.451663787,0.8811948,0.16710369,0.186586402,0.788030173,-0.241548845,0.768578413,0.779569467,0.563541948,0.354826293,0.389909318,0.507497179,0.474700856,0.092627853,0.060271517,-0.655689329,-0.044535199,165.3093484,31.50027657
-0.203975491,-0.751936251,0.006848379,0.769330477,-0.728562633,-0.638447625,-0.144931252,0.568120188,0.114820393,0.290787542,0.536672535,-0.142616909,0.892141145,0.687071065,0.920989188,0.481588849,0.268312427,0.907687663,0.655859838,0.364602543,0.442925207,0.112586803,-0.031484419,156.824688,15.21456886
-0.171185274,-0.771386928,0.248673729,0.083800517,0.377534847,-0.69838574,-0.481592159,0.947130224,-0.038776343,0.095373954,0.909924074,0.002888196,0.859836778,0.831926244,0.650412885,-0.152371604,0.343594506,0.597769388,0.287594343,0.498454635,-0.293983261,-0.963821254,-0.544449906,169.4244274,49.71173749
-0.341661119,-0.635804875,0.238413419,0.276022191,-0.506643502,-0.722610678,-0.265062601,0.731902407,-0.12789171,0.298755845,0.442885962,-0.040148688,0.907653064,0.825322623,0.763109403,0.521351657,0.12265875,0.80283658,0.866293295,0.345031439,0.221280485,-0.084738477,-0.00722753,159.1779327,7.40994718
-0.096458563,-0.643143469,-0.056690488,0.367795668,0.084968109,-0.690476231,-0.094786545,0.332503723,0.192752031,0.060144604,0.667557955,0.45239241,0.80267444,0.78950889,0.632415454,-0.015268124,0.385017255,0.787440226,0.535226825,0.501841852,0.032090636,-0.209332047,-0.134101101,164.2287097,40.57627405
-0.407619912,-0.933676843,0.091346308,0.429743946,-0.412240186,-0.820179493,-0.185517928,0.684449845,-0.135036675,0.298330643,0.604223891,0.057923971,0.893447787,0.962444122,0.720759285,0.468082113,0.109110141,0.690947469,0.734568033,0.367426576,0.128535685,-0.015292305,0.190330622,160.1045853,19.34200328
-0.120123762,-0.60727402,0.107018314,0.420211455,-0.26079788,-0.799863732,-0.027910842,0.276650383,0.125185332,0.119976097,0.520254822,0.252827679,0.796861541,0.550364535,0.837927917,0.09545662,0.195287509,0.954026216,0.839420403,0.447399003,0.368179083,0.329727682,0.04852941,159.5767606,19.8960886
-0.130753002,-0.69424993,0.063942489,0.528342166,-0.28305577,-0.64953599,-0.119670804,0.360793253,0.024635718,0.188906075,0.559985017,0.085762684,0.885603262,0.783863649,0.84945827,0.056295284,0.283538072,0.93589016,0.714707027,0.413464904,0.228420833,-0.370698289,-0.237695499,162.077191,27.34338194
-0.150803091,-0.762530493,0.240747353,0.087496219,0.133990118,-0.79545613,-0.413829679,1,-0.102400292,0.134199476,0.829071345,0.017448155,0.862064766,0.846041913,0.693609539,0.173327045,0.194341929,0.708221091,0.400175965,0.392606505,-0.154397744,-0.582247394,-0.183026734,167.2702168,42.34792992
-0.237150497,-0.690614225,0.021969158,0.306916875,-0.228604122,-0.648863957,-0.383878641,0.704729836,-0.023702841,0.206180479,0.55437414,0.31047539,0.900063049,0.957672893,0.675183566,0.584526456,0.155876884,0.724012097,0.728016961,0.467241171,-0.051824404,-0.44585109,-0.197236513,162.6700812,26.11414096
-0.047494801,-0.519036372,-0.093431649,0.47436116,-0.199747135,-0.734624352,-0.405058166,0.652448681,0.110796351,-0.075104791,0.668955776,0.546919826,0.722536806,0.690867187,0.742431439,0.525682704,0.070016095,0.796517779,0.805301602,0.526445839,0.108544609,0.169313575,0.148858434,159.3959688,30.76294809
-0.282442438,-0.671939016,0.372387194,-0.421946288,0.581584132,-0.915664215,-0.165668755,1,-0.456926536,0.308385062,0.742086291,-0.502997678,0.808152039,0.886744091,0.703859872,-0.089261229,0.285544122,0.80582032,0.100665627,-0.027226886,0.108507719,-0.647729289,-0.425654499,166.214623,46.28379648
-0.240634195,-0.620234174,0.210821879,0.47981945,-0.707823633,-0.850845181,-0.203843888,0.704729847,-0.14291766,0.224452545,0.174214338,-0.083802216,0.804836611,0.799316789,0.646180593,0.392692859,-0.288073376,0.907757432,0.534359742,0.688864173,0.244388129,0.368236158,0.465865774,160.2007509,11.52285477
-0.439771206,-0.562740134,0.155273698,0.368384548,-0.703684301,-0.620925682,-0.001320029,0.477859242,-0.244003265,0.382808692,0.349281029,-0.043744571,0.93315389,0.706077248,0.702090974,0.551487646,0.16132359,0.890803327,0.831290273,0.25879365,0.435582516,0.059523013,0.351761611,156.6381164,26.97482248
-0.444179681,-0.950997049,0.176476167,-0.13458406,-0.644477269,-1,-0.491381334,0.78279285,-0.508717648,0.262651682,0.272604476,-0.13059734,1,0.821378122,1,1,-0.297386627,0.781542953,0.807939155,0.526691844,0.484051639,0.198800166,-0.250320374,157.5669294,23.20994778
-0.11906483,-0.249117153,0.059687486,0.378060237,0.00449077,-0.721840067,-0.097783122,0.35388073,0.219959295,0.05308872,0.697921894,0.337034528,0.752890187,0.679441323,0.648854978,-0.071524763,0.326885064,0.756337374,0.651825348,0.37900947,0.243082223,0.166017181,0.058084176,160.0886065,52.55930386
-0.138230577,-0.773596284,0.245282995,0.163190263,0.339611273,-0.66125803,-0.384430931,0.77486586,0.097834889,0.170803905,0.913475591,-0.263842261,0.796128827,0.716863432,0.728652538,-0.02094036,0.337211934,0.642888169,0.20875135,0.247443473,-0.027372759,-0.779237582,-0.57274593,166.1688793,44.1111902
-0.343215674,-0.665690247,-0.131790469,0.224662376,-0.484671355,-0.656937608,-0.235506638,0.60097429,-0.024076498,0.167932422,0.387040371,0.199912361,0.886403118,0.628045443,0.816580562,0.733097784,0.186692759,0.726145288,0.751164504,0.305555911,0.218808018,-0.319745628,-0.306879093,160.3110454,15.4545736
-0.270031239,-0.798420485,0.307726215,-0.092420637,0.272264565,-0.739205312,-0.331960029,0.757165069,-0.101686188,0.222272981,0.786170544,-0.05381977,0.832324135,0.894982167,0.548061779,0.100759861,0.370534847,0.615038486,0.343843354,0.28964661,-0.132534641,-0.631227791,-0.360785088,168.179244,44.16357752
-0.383834349,-0.77288765,0.008041527,0.31391579,-0.432980882,-0.895404886,-0.069826865,0.43981701,-0.082317085,0.174366514,0.421759704,0.169444673,0.935889162,0.857353155,0.601290027,0.598708951,0.236359079,0.483427163,0.738682872,0.139622553,0.361040205,0.548447964,0.417928684,160.6974299,13.26026066
-0.400279084,-0.830869519,0.020981749,0.257925645,-0.541077809,-0.597708508,-0.157199889,0.339665069,-0.272799113,0.242858481,0.489368495,0.246811956,0.843877466,0.601839846,0.73402614,0.888339651,0.329927596,0.918950323,0.919397876,0.371424254,0.275127227,-0.231679144,0.096317254,156.332291,23.38137714
-0.063766756,-0.473708605,0.271684802,0.12959359,0.117253099,-0.775027379,-0.286253174,0.51740714,0.193319993,0.048415045,0.621192262,0.336347309,0.723647034,0.576990505,0.595870598,-0.018417118,0.312025162,0.687848666,0.761578697,0.389237493,0.040059387,0.078197454,-0.117290722,164.9341005,53.9366557
-0.072278426,-0.28071559,0.208170749,-0.156935609,1,-0.615444697,-0.134593246,0.370933476,0.227849015,0.283032447,0.551474123,0.646248364,0.725283515,0.693259191,0.2175063,-0.402124275,0.709336417,0.556498134,0.273997173,0.40806665,-0.334238213,-0.579534274,-0.217769181,177.5071752,78.07109805
-0.181547468,-0.647807091,0.09353866,-0.074771133,0.504571948,-0.691163466,-0.102148506,0.487753278,0.025005888,0.423632912,0.334510135,0.344637149,0.938706966,0.771959472,0.580686053,0.052248387,0.509184133,0.666697024,0.2939654,0.392523207,-0.05850122,-0.614504765,-0.305602577,164.9726731,36.87157061
-0.213644807,-0.66899381,0.085351287,0.421773423,0.282480282,-0.696428916,-0.271846031,0.530074681,0.087146468,0.216814238,0.743515109,0.317957815,0.786358858,1,0.477552941,0.020770141,0.498823922,0.595323902,0.702752302,0.347236612,-0.288075481,-0.80938571,-0.386804275,168.6019076,47.76844033
-0.074041242,-0.423180698,0.066843478,0.326564516,0.250187082,-0.595900817,-0.238747075,0.435034448,0.241026143,0.060896586,0.735089549,0.218823346,0.635211486,0.709239671,0.518722459,-0.060554104,0.48907223,0.594549543,0.575959704,0.158896837,0.045070042,-0.392295906,-0.298051933,166.8326478,52.73146065
-0.158072602,-0.463329024,0.243256417,0.060244014,0.251590504,-0.791934324,-0.250565346,0.36849153,0.085698491,0.206554112,0.573321077,0.135166125,0.846854174,0.470388502,0.751530134,-0.095371229,0.530322079,0.696787925,0.41320685,0.454565623,0.186221728,-0.170640168,-0.185241502,165.8446197,51.56499575
0.124860564,-0.335240994,0.115915292,0.380183014,0.641283022,-0.62111114,-0.397813668,0.709715143,0.105776635,-0.185067778,1,0.431213078,0.686713921,0.712548854,0.575279156,-0.206293796,0.708394245,0.795351177,0.743519664,0.063806719,-0.200551488,-0.631298798,-0.253100658,167.0417002,67.70080207
-0.465864768,-0.642713934,0.289294529,0.067351652,-0.295156218,-0.808197146,-0.184812852,0.603449172,-0.192207702,0.456130133,0.599583707,-0.298857223,1,0.850647698,0.763836757,0.327545574,0.414785185,0.64579295,0.530134305,0.182782501,0.251648589,-0.45019909,-0.183094364,164.0773737,18.30436746
-0.512985432,-0.735717691,0.072246532,0.369748681,-0.322705904,-0.407018602,-0.009573757,0.342282702,-0.032318205,0.254147301,0.652903494,0.081386695,0.855601953,0.858267853,0.536606943,0.234446972,0.353363881,0.558205575,0.856495178,-0.12041843,0.143349912,-0.615451095,-0.480183617,161.1760094,18.02329756
-0.171338015,-0.43030142,0.146319638,0.178582522,0.045980975,-0.743211556,-0.038425876,0.437927382,-0.075039552,0.167408671,0.405990292,0.203887708,0.736528655,0.754886835,0.453525049,0.094120539,0.141293059,0.738253418,0.489719094,0.228858185,0.235999696,0.215178844,0.218699416,163.1658701,38.90450971
-0.471939191,-0.686204598,0.147131199,0.608563068,-0.465062632,-0.519079709,0.117372451,0.720449938,0.000554843,0.348842463,0.659644413,-0.265002038,0.805116065,0.880844232,0.499156224,-0.010119457,0.145875539,0.790296156,0.56755987,0.140187438,0.1101644,-0.483239056,-0.045884742,163.6361766,20.49822193
-0.188420208,-0.726096649,0.371380871,0.127333607,-0.172469166,-0.936424446,-0.08748215,0.657715707,-0.179464271,0.35141935,0.367928839,-0.061255077,0.793935053,0.684987447,0.898635417,-0.002862864,-0.017819824,0.987499555,0.611577267,0.476722817,0.407820096,0.361424311,0.163953067,161.033057,27.64991615
-0.352492995,-0.549970544,0.025621568,0.060391451,-0.326369807,-0.878914063,-0.262337367,0.559533479,-0.227237033,0.231633058,0.350043105,0.254048141,0.915656185,0.684888722,0.96076436,0.633739592,0.034249425,0.889506856,0.829457926,0.527876789,0.363397354,0.211141006,-0.02596343,158.2143951,8.35261293
-0.229141073,-1,0.096410746,0.49642657,-0.853186843,-0.983892195,-0.317158293,0.534575939,-0.23059543,-0.053825648,0.449550903,0.245276651,0.949498585,0.9003851,0.745951862,1,-0.287157065,0.691826491,0.982124555,0.507971222,0.329467138,0.744845225,0.545169384,158.7659601,16.59745316
-0.346345771,-0.318274556,0.116894993,0.002215426,0.152928127,-0.922959661,0.046887626,0.544301797,-0.054590517,0.356090876,0.354593616,0.219336318,0.796184756,0.858221127,0.453687711,-0.024821193,0.166466592,0.691358318,0.483814284,0.43493531,0.170290133,0.506674805,0.54838845,165.4872529,44.4385995
-0.645866579,-0.598783176,0.173544681,-0.135944841,-0.224198707,-0.857080065,-0.230265587,0.702419472,-0.370101476,0.414044998,0.359732846,0.056424788,0.936425934,0.965042335,0.749326763,0.725502848,-0.032923156,0.746052019,0.757321276,0.36806236,0.184329432,-0.127519879,-0.327282628,161.5106394,17.96625504
-0.304790591,-0.928561803,0.11777883,0.388005135,-0.347950287,-0.858808899,-0.231708684,0.415912717,-0.189150711,0.293998528,0.404918685,0.175260137,0.944808238,0.801241408,0.87623866,0.444706928,0.140219839,0.860080833,0.827400964,0.622343199,0.201451923,0.009075006,0.05957417,159.5702339,21.5796068
-0.252307521,-0.743603133,0.304128,0.12120892,-0.033287977,-0.805773111,-0.325000455,0.920960236,-0.155000653,0.363729562,0.593205819,-0.372571264,0.922788141,0.766886813,0.898547824,0.145664566,0.214885163,0.795206517,0.190187073,0.478637223,0.15650671,-0.614042052,-0.291573483,164.989705,34.71787535
-0.237525016,-0.936675104,0.114720077,0.442193191,-0.104961328,-0.762414693,-0.318667611,0.75407762,0.005994001,0.184336405,0.640943123,0.218457478,0.823554216,0.866539674,0.679612819,0.310832549,0.072718887,0.758593562,0.68608358,0.620044305,-0.132991242,-0.373068428,-0.157019463,164.5589465,33.61962529
-0.230694579,-0.785740091,0.144917797,0.081210371,0.344905953,-0.664469816,-0.476908722,0.808997366,0.001916933,0.190078945,0.834066641,0.186519351,0.817131142,0.743909111,0.68363687,0.251810827,0.468006564,0.604939739,0.455408243,0.405647204,-0.240096241,-1,-0.64956341,165.3274879,39.89131306
-0.041218341,-0.521928748,0.175617237,0.620105386,-0.159571064,-0.509708081,-0.549603764,0.676578838,0.159331212,-0.083834555,0.847439205,0.169133855,0.796220433,0.827282612,0.429107814,0.468958335,0.398379895,0.558939268,0.794448702,0.295622233,-0.173787175,-0.631835403,-0.14274199,164.7721529,42.27761006
-0.410923891,-1,0.172964278,0.342596262,-0.447505421,-0.831263269,-0.327899663,0.617062444,-0.172536967,0.25168508,0.678540985,-0.099737547,1,1,0.872289274,0.476502469,0.082155457,0.617178569,0.6307174,0.385518157,0.1223055,-0.375377553,-0.313589272,163.3475423,21.3482562
-0.368802502,-0.891393782,-0.18783546,0.450388735,-0.775976122,-0.806321949,-0.22843105,0.627074301,-0.06819012,0.13190039,0.368974127,0.26454242,0.950037005,0.947507359,0.803603954,0.898918005,-0.144680321,0.811638441,0.781759613,0.670465381,0.127949141,-0.049472311,-0.060381551,159.0955869,18.83795957
-0.06696547,-0.715090528,0.455351402,-0.163146746,0.364193793,-0.927226606,-0.240515932,0.789751577,-0.390183084,0.197434157,0.55721677,-0.24169589,0.780707197,0.659814751,0.901826933,-0.206249354,0.042175988,0.993917231,0.446406107,0.256486438,0.305374897,-0.023802761,-0.184736324,166.0806443,49.34333435
-0.416339564,-0.668821857,0.343392609,0.273655494,-0.008518723,-0.765162667,-0.257670926,0.693997062,-0.02604439,0.382143323,0.587006732,-0.05980534,0.847556513,0.862060575,0.612913165,-0.03717801,0.129059855,0.669090505,0.616115981,0.599727463,-0.071505153,-0.344273409,-0.173494799,167.4597425,45.46782462
-0.330062972,-0.603590047,-0.056313491,0.242426394,-0.51787362,-0.998023446,-0.14991454,0.743883964,-0.172197866,0.269297144,0.294920671,0.064612612,0.928188479,0.884974855,0.832993048,0.644421884,-0.111931754,0.805275188,0.542576571,0.494808916,0.358988435,0.369998841,0.2435776,159.7504853,14.04951833
-0.439054144,-0.575313521,0.09463123,0.299319919,-0.491857156,-0.851525897,-0.012562251,0.489012363,0.059447646,0.440394517,0.277975231,0.168121448,0.87261183,0.924902873,0.493496669,0.452289105,0.154341176,0.672744587,0.753368594,0.495433165,0.138186773,0.331598894,0.476033561,161.1769144,14.88673226
-0.245170447,-0.283253016,0.258597282,-0.082352866,0.765869842,-0.789922607,-0.451472189,0.649460967,-0.033760584,0.13991938,0.866223629,0.325062338,0.781358488,0.666801193,0.611441829,0.028693216,0.639390552,0.634007966,0.553840733,0.319091978,-0.188049134,-0.660678496,-0.497387697,166.5510446,59.90647525
-0.263807489,-0.50131291,0.172261463,-0.062320441,0.058616177,-0.566704499,-0.451366805,0.993020329,-0.195461104,0.296604571,0.571735871,-0.206702356,0.969293029,0.594305534,0.863564681,0.425366623,0.185772178,0.482893736,0.159858322,0.141434284,0.092713523,-0.802303813,-0.800525342,161.0085414,27.73007377
-0.287715347,-0.647673238,0.150517514,0.145600456,-0.019015293,-0.663746756,-0.106037496,0.746744677,-0.014188371,0.25230737,0.659458281,0.006713513,0.982067186,0.711774571,0.654123467,-0.016269263,0.479164359,0.837282939,0.666561447,0.364662659,0.255716318,-0.452017625,-0.063821707,164.7676329,34.54332169
-0.404998047,-0.826978038,0.187074578,0.132377714,-0.315233601,-0.917103202,0.195920568,0.192250634,-0.137867044,0.344301743,0.417828306,0.082120843,1,0.752908619,0.87573837,0.087734843,0.441147033,0.877958707,0.777300846,0.586226749,0.561488293,0.105565733,0.068243163,159.6662326,15.14896424
-0.270848668,-0.818107893,-0.114503681,0.426588422,-0.394795667,-0.633453109,-0.282417428,0.7239816,0.444232714,0.124761045,0.763602803,0.118905512,0.980789612,0.792800805,0.773018559,0.325972439,0.259659331,0.561605967,0.580769173,0.547969942,0.142820529,-0.283406741,-0.464568478,162.7172097,22.5324625
-0.197779532,-0.526748419,0.272923512,0.054877909,0.390934119,-0.686705118,0.075385239,0.309272473,-0.117810608,0.299472711,0.593742489,0.141638445,0.705112177,0.723452748,0.420414877,-0.522614957,0.562675772,0.603587238,0.636574583,0.010637138,0.247410829,-0.417584011,0.226022327,175.2100117,57.38455806
-0.123717384,-0.516872618,0.366256648,-0.038734032,0.505448502,-0.650790903,0.067197869,0.51224132,0.070328922,0.215373905,0.745665907,0.062071275,0.809957711,0.609168615,0.382880558,-0.415802346,0.592855623,0.430388974,0.570661452,-0.032347542,0.247731309,-0.437899009,-0.065939675,175.7706566,61.31551964
-0.31959064,-0.714382017,0.373059721,-0.195085756,0.125883564,-0.84711805,-0.232081605,0.734757137,-0.385860562,0.246791889,0.537789668,-0.270333886,0.956692357,0.734380476,0.900527622,0.117501733,0.288988321,0.895690413,0.640286012,0.372615216,0.30599968,-0.661470578,-0.513551701,164.9241291,32.54180547
-0.177674146,-0.670702288,0.119086281,0.496884637,-0.430517337,-0.593123028,-0.286019569,0.74985045,-0.009254533,0.108419304,0.595223064,-0.201823309,0.825811433,0.679233837,0.64190466,0.331001028,0.147611021,0.630421694,0.29671738,0.461762707,0.166089868,-0.177942929,0.086782143,161.3848401,17.04485742
-0.121736265,-0.667975524,-0.125219204,0.557669463,-0.109297746,-0.536748759,0.025069242,0.120483997,0.191243485,0.170646498,0.63319415,0.463163186,0.503503644,0.779240359,0.388009407,0.133101442,0.486872685,0.66464446,0.705759752,0.082018499,0.013817287,-0.476878234,-0.03800938,164.7557257,32.87573562
-0.316819361,-0.743785885,0.155591568,0.213407243,-0.137086472,-0.884038015,0.008336381,0.395525542,-0.072899948,0.29998274,0.496602011,0.175309993,0.903874456,0.712880948,0.806010706,0.210754234,0.345441711,0.790633673,0.576556046,0.368485107,0.239457298,-0.140518175,0.038179217,161.5701374,21.61651231
-0.107369153,-0.752415093,-0.338116447,0.841037264,-0.340805495,-0.589133055,-0.217471262,0.263970498,0.423495286,0.047541073,0.687085058,0.423388047,0.592868447,0.804289819,0.572894443,0.074269661,0.229383895,0.505802783,0.474518901,0.406522154,0.150425865,-0.202278009,0.119078482,162.1883039,46.3975075
-0.094371257,-0.522341502,0.277106244,-0.039213423,0.416122581,-0.651358958,-0.301793974,0.734885111,-0.093671888,0.199742685,0.725620569,-0.047412201,0.600325455,0.667982271,0.520274705,0.202930991,0.414882514,0.508099478,0.2022259,-0.267628822,-0.190625843,-0.795511664,-0.521817549,160.1326291,37.9672329
-0.278955041,-0.908601032,-0.044240071,0.613813706,-0.701420302,-0.843059804,-0.049765173,0.228253064,0.073760377,0.215899249,0.460998001,0.210323907,0.917970036,0.875553552,0.936948116,0.542423343,0.124117116,0.816147053,0.619316841,0.758024902,0.397302617,0.132073405,0.07008118,158.0237023,13.5674813
-0.288133614,-0.842844303,0.130833408,0.794471389,-0.963623965,-1,0.091845762,0.592231237,0.262289571,0.236233757,0.513772039,-0.047705747,0.897091074,0.735806344,0.97389622,0.286919541,-0.249238519,0.876247859,0.633002952,0.626845242,0.413528106,0.586565004,0.651631387,158.9710172,29.51499098
-0.314112544,-0.789043241,-0.040934627,0.293697106,-0.479644056,-0.776187937,-0.218285685,0.272804701,-0.11855471,0.275909621,0.309463976,0.293255556,0.985474081,0.783465404,0.963452867,0.988395197,-0.022491402,0.731253567,0.459530768,0.646843122,0.16188028,0.083833076,-0.288050861,158.4647555,9.574774658
-0.361793261,-0.688216915,0.141311721,0.088267166,0.087077162,-0.537590615,-0.140732362,0.503776216,-0.107568178,0.289397104,0.574144801,0.035372659,0.825150966,0.721075834,0.510905431,0.388583362,0.447511393,0.697588903,0.440938777,0.212622631,0.006621328,-0.368098272,-0.297542119,162.7567771,28.36113076
-0.170459201,-0.846282642,0.295507195,0.139171189,-0.303539041,-0.86704399,-0.184423889,0.616232066,0.004309148,0.132296356,0.655739335,-0.134582734,0.983179823,1,0.949559799,0.103584847,-0.156171838,0.68391489,0.678704392,0.553851755,0.166469856,-0.715523511,-0.493129208,164.7105344,31.39546179
-0.229015782,-0.439191424,0.166172499,-0.087439177,0.555900746,-0.579193372,0.013603825,0.448373281,-0.051456787,0.34969388,0.542379849,0.308702426,0.791991861,0.640835242,0.325838021,-0.022617964,0.672613992,0.586841892,0.481258668,0.002236433,-0.035126637,-0.629356092,-0.244238728,166.1165901,41.31600698
-0.089904174,-0.749589664,0.117000973,0.324031482,-0.246350167,-0.783085978,-0.109195857,0.336779526,-0.077101124,0.184252098,0.471734005,0.317759249,0.882775139,0.917115899,0.808752768,0.494203115,-0.06594187,0.732101707,0.593862732,0.567540527,0.058340397,-0.436842242,-0.239225058,162.1430245,20.99356619
-0.201452806,-0.56599896,-0.175464352,0.220669911,0.11041043,-0.585793951,-0.323831245,0.526352322,0.168381864,0.301551559,0.501272516,0.499636013,0.817760627,0.823867596,0.592750793,0.543267325,0.243088467,0.493767588,0.28305101,0.312728844,-0.132912901,-0.555240441,-0.56221231,163.0320994,32.83948894
-0.170374587,-0.740603067,0.272651235,0.047641969,0.088861359,-0.805975476,-0.087761034,0.426214786,-0.198083569,0.110486249,0.570079185,-0.000999193,0.821917764,0.725532711,0.632363491,0.27892434,0.357789414,0.818707044,0.541766874,0.346050731,0.120499846,-0.4372403,-0.143470592,164.955538,29.25164737
-0.25677616,-0.671217714,0.139030665,-0.017411891,0.15560909,-1,-0.261974679,0.479761222,-0.190539281,0.334521533,0.274784771,0.284769959,0.861276871,0.825536728,0.697934897,0.57268299,0.147263673,0.875303202,0.39485835,0.665197284,-0.026009545,0.168616594,0.053048825,161.4409269,32.92151781
-0.233655514,-0.594234372,0.073704054,0.384906677,0.08700271,-0.666948258,0.080294329,0.357765223,-0.032726957,0.327408886,0.546721147,0.27651368,0.773028722,0.761192899,0.490585176,-0.284030091,0.447231587,0.728515005,0.599781508,0.324582934,0.318978202,-0.133847158,0.348318911,165.7122323,48.39915525
-0.256063156,-0.874481056,-0.289977192,0.652439139,-0.404456697,-0.649434637,-0.374079079,0.478905698,0.168248758,0.085963973,0.69289011,0.169340081,0.792792895,0.900113501,0.799346267,0.260713223,0.334828385,0.757369024,0.699961238,0.734714555,0.303422349,-0.491160935,-0.342083316,163.4334557,36.04626472
-0.271398576,-0.697673707,0.102733338,0.054417749,0.140982592,-0.860904396,-0.147671953,0.419745047,-0.190794237,0.259666502,0.5290308,0.094702305,0.863145018,0.711734572,0.776810605,0.176956721,0.362928911,0.681020113,0.423698131,0.327799491,0.305844471,-0.215050366,-0.238253429,164.6708172,35.3916073
-0.091433198,-0.67414168,-0.012049517,0.511021947,-0.239351495,-0.726457419,-0.053932194,0.381962185,0.136672128,0.257354631,0.505952449,0.469110527,0.645880519,0.934255738,0.660655149,0.134516364,-0.080964388,0.699882998,0.654073867,0.288757808,-0.02202955,-0.393190342,-0.163635696,163.9009522,31.56879981
-0.139206907,-0.565013478,0.1120292,0.33325801,-0.03815188,-0.591663882,-0.329163869,0.727748283,0.086666281,0.297377962,0.588877578,0.118447811,0.80608791,0.824031159,0.740218578,0.089766171,0.191427295,0.503964285,0.242022544,0.274022962,0.022754049,-0.501742939,-0.197325528,164.4084046,40.45823608
-0.176540709,-0.571133116,0.064078523,0.234061597,-0.167278017,-0.745801675,-0.543499261,0.97746588,-0.027160518,0.208111525,0.50103925,-0.105146463,0.911327484,0.675626641,0.954457207,0.590715579,0.062420376,0.546638084,0.150655474,0.456855388,0.045662374,-0.618225058,-0.732281634,163.22543,27.97217617
-0.204620941,-0.568820736,0.181758508,-0.001185659,0.287611242,-0.656457295,-0.163410221,0.512997562,-0.191361476,0.287423021,0.51275925,0.15721376,0.769777599,0.720859378,0.582284392,0.113455709,0.270826891,0.618181518,0.327302922,0.095688873,0.021102511,-0.493628828,-0.216971704,165.1534166,37.39686847
-0.272263477,-0.661008481,-0.020084511,0.448929184,-0.312355393,-0.745875744,0.024074055,0.277310938,0.037682763,0.368559617,0.349534158,0.494752194,0.856817239,0.67685303,0.692106523,0.424049367,0.270423773,0.756758516,0.506413514,0.42958498,0.171878951,0.403157623,0.354264507,158.9179343,13.73797397
-0.326363456,-0.693613041,-0.112785368,0.29516859,-0.002856167,-0.65060313,-0.112714482,0.415327032,-0.127545136,0.283092767,0.676187499,0.11531269,0.924709126,0.572565388,0.876998341,0.320629585,0.651988312,0.623373966,0.313590995,0.198873437,0.422225533,-0.609990572,-0.405454596,161.9991735,28.94466433
